Case No.,Action Plan,Country,Commitment Title,Full Text,Lead Institution,Supporting Institutions,Anti-corruption,Conflicts of Interest ,Asset disclosure,Audits & Controls,Whistleblower Protections,Budget Transparency,Citizen Budgets,Participatory Budgeting,E-petitions,Social Audits,Public Participation,Public Procurement,Access to Information,Records Management,Open Data,Elections & Political Finance,Law Enforcement & Justice,"
Public Service Delivery",E-government,Capacity Building,Legislation & Regulation,Private sector,Legislature,Sub-national governance,Judiciary,Media & Telecommunications,Education,Health & Nutrition,Citizenship & Immigration,Welfare & Social Security,Water & Sanitation,Infrastructure,Public Safety,Defense,Natural Resources,Aid,Nonprofits,Labor,Science & Technology,Gender & Sexuality,Human Rights,OGP,Sum,Compound,Cluster,PoC Specified?,Specificity,_Specificity,GC-PubInt,GC-PubRes,GC-PubSvc,GC-CorpAcc,GC-SafComm,Value - Info,Value - Part,Value - Acc,Value - Tech,_Relevant,NewvPre-exist,_New v Pre-existing,Potential Impact,_Pot Impact Coded,Timebound?,Start,End,_Before July 2013,Action,Plan,Actual Completion,_Actual Completion,Projected Completion,_Proj Completion,On time,On Schedule,Starred,New x Starred,Starred x Specificity,Next Y/N,Next steps
,1,Trinidad and Tobago,1.1 To certify public agencies’ service quality,"To ensure that 40 percent of Public Service Agencies have attained the Trinidad and Tobago Diamond Standard Certification (TTDS) namely Health, Education, Transportation, National Security, Works and Infrastructure and Trade service agencies.",Ministry of Public Administration,"75 Public Services Agencies

Independent advisory panel with representatives from civil society",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,1.2 To develop Human Resources Management capacity in the public service,"To develop a strategic planning document, a Change Management Plan, and an ICT Plan in 4 public agencies and to develop a Competency Framework policy and system.",Strategic Human Resources Management Council,"HR Units within ministries

Productivity Council
Human Resource Association of Trinidad and Tobago
(HRMATT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,1.3 To conduct a Pilot project for the development and introduction of a “Easier Life for Citizens” Index,"To develop a rigourous tool to assess the quality of public services delivered to citizens that can be measured, tracked and compared across Latin American and Caribbean countries.",Ministry of Public Administration,"Ministry of Planning & Sustainable Development

Civil Society Board",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,1.4 To develop interactive media on Government business processes and programs to better access Government services,"To develop interactive media on Government business processes and programs in order to better inform the public of the services available, requirements and process to access them. A total of 50 Public Services Agencies will participate in this exercise particularly those that citizens do business with on a regular basis such as Passport services, Licensing services, Registration of births and deaths, to name just a few.",Ministry of Public Administration,"Pilot agencies under the Diamond Standard Government Information Services Limited
Ministry of Communication
Ministry of Science and Technology

Entrepreneurs and volunteers
Trinidad and Tobago Coalition of Service Industries (film agencies)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,1.5 To establish a Contact Centre to address the needs of national scholars (local and international) of Trinidad and Tobago,Provide a virtual call centre for delivery of services to national scholars and their associates.,Ministry of Public Administration,"iGovTT / Government Human Resource Services Company (GHRS)

User / Citizens Panels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,2.1 To adopt a policy on data standards and classification frameworks,"To adopt, as a matter of Government policy, data standards and classification frameworks, through a multistakeholder consultative process.",Ministry of Science and Technology,"Ministry of Public Administration 
iGovTT

eBitt
IT enterprises
E-business round table",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,2.2 To increase the number of publicly accessible Government datasets in open formats,To conduct an Open Data Readiness Assessment with a view to releasing at least six data sets in a machine readable format.,Ministry of Science and Technology,"Ministry of Public Administration 
iGovTT

eBitt
IT enterprises
E-business round table",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,￼2.3 To conduct a diagnostic review of public information needs,"To conduct a public consultation in order to identify critical data, needs, problems and gaps and deliver a report.",Ministry of Science and Technology,"Ministry of Public Administration 
iGovTT

eBitt
IT enterprises
E-business round table",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,"2.4 To create an easily accessible open Government portal , with a platform/repository for open data, as well as an interface to allow for feedback from the public","To create an easily accessible open Government portal, with a platform/repository for open data, as well as an interface aimed at allowing for feedback from the public.",Ministry of Science and Technology,"Inter-ministerial Steering Committee on ICT
iGovTT

Chambers of Commerce
Entrepreneurs
Higher education institutions;
Trinidad and Tobago Coalition of Service Industries",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,3.1 To create a Civil Society Board,To establish a mechanism that allows adequate representation of Civil Society organisations in order to provide feedback to public policy decision making on a regular basis.,Ministry of Diversity and Social Integration,"Ministry of Planning and Sustainable Development (Economic Development Board)
Ministry of Public Administration;

Civil Society organizations",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,4.1 To audit the Accounts of the Ministry of Energy and Energy Affairs to International Standards,To ensure by 2015 that the accounts of the Ministry of Energy and Energy Affairs are audited to international standards.,Auditor General,"Ministry of Energy and Energy Affairs
Ministry of Finance and the Economy (Board of Inland
Revenue)

Multi-stakeholder Group – TTEITI (MSG)
TTEITI Secretariat",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,4.2 To make publicly available the cadastre of licenses and contracts for the exploration and production of oil and gas in Trinidad and Tobago,"To make publicly available, via the website of the Ministry of Energy and Energy Affairs, the cadastre of licences and contracts for exploration and production of oil and gas resources in Trinidad and Tobago.",Ministry of Energy and Energy Affairs,"Multi-stakeholder Group – TTEITI (MSG)
TTEITI Secretariat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Trinidad and Tobago,4.3 To include the mineral sector (starting with National Quarries Company Ltd) in the TTEITI Reporting Mechanism,To include the National Quarries Company Ltd into the TTEITI reporting process by 2015 to cover fiscal period 2013/2014.,TTEITI Secretariat,"Ministry of Energy and Energy Affairs (Minerals Division) 
National Quarries Company Ltd

Multi-stakeholder Group – TTEITI (MSG)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Service check of local government consultations,The Government will set up a committee that is to implement a service check of statutory local government consultations and which is to look into the possibility of adjusting the rules governing local government consultations so as to plan for more expedient involvement of citizens and the business community in local government decisions without compromising on citizens’ civil rights.,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Call on all municipalities to facilitate advance voting,"With a view to encouraging many young first-time voters to use their right to vote, a letter has been circulated to mayors throughout the country urging them to make it possible to vote in advance at e.g. educational establishments and in other places that are frequented by young people and other citizens on a daily basis.
The intention has been to make the option of advance voting more visible and accessible for citizens in the hope that it will have a positive impact on turnout.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Letter of invitation to first-time voters urging them to vote,"Prior to the forthcoming local and regional elections in November, a letter of invitation will be sent to some of the first-time voters in these elections. The letter will provide information about the elections and urge the new voters to cast their vote.
Subsequently, the effect of this effort will be analysed as part of an election turnout project at Copenhagen University with a view to assessing how the message has affected the first-time voters.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,User friendliness requirements regarding digital self-service solutions,"Up to 2015, there will be more and more areas where citizens are to encounter public authorities by going digital. It means that we ourselves must enter data, apply for e.g. support, and check the digital mailbox. The Government will facilitate the encounter with public authorities to maximum extent. Therefore, work is in progress to make self-service solutions as user friendly as possible – among other things by creating conditions for better data quality and by establishing coherence in the systems. It will mean that data are to be entered only once and subsequently shared across public authorities to an increasing extent.
For this purpose, the Government has drawn up a development guide for self- service solutions with 24 minimum requirements regarding user friendliness and accessibility in public self-service solutions when suppliers are to develop or revise a solution. The guide will be revised on an ongoing basis against the background of user tests, lessons learned and input from the users. All self- service solutions that become mandatory up to and including 2015 must meet all the requirements listed in the development guide regarding user friendliness and accessibility.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Plan for inclusion during the transition to digital communication,"Public authorities’ plan for inclusion covers a broad spectrum: from ensuring that help is integrated in the public self-service solutions to preparing and training the employees who encounter citizens on a day-to-day basis. The citizens who need help will find that it is provided at citizen service centres, at libraries, and in readily accessible data rooms nationwide that provide computer assistance to senior citizens.
Focus is at the same time also placed on stimulating citizens to explore the digital tools by showing examples of how digital technologies can open up an altogether new world of opportunities. The effort is planned and implemented in collaboration with e.g. the organisations representing older persons and the libraries that contribute to extending the reach of the work.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Common public sector digital communication campaign,"A comprehensive common public sector digital communication campaign will be launched in November 2013 with a view to supporting the effort to bring everybody on board the “digital express”. The idea of the campaign is to place focus on the fact that help is available. The website of “Learn more about ICT” (lærmereomit.dk) provides contact information about the many organisations, e.g. libraries, organisations representing older persons and adult education associations that offer ICT courses for special target groups. Instruction videos and other help and support are also available to citizens.
Danes will experience the campaign in the press and mass media, and all public authorities will have material at their disposal to be able to communicate the messages directly in the encounter with citizens.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Principles for collaboration on the modernisation of the public sector as well as the establishment of a centre for public innovation,"Together with employers and employees from the public labour market, the Government has adopted seven principles for collaboration on the modernisation of the public sector. The principles are to promote a performance of public tasks and a culture with a focus on trust, collaboration, results, efficiency, innovation, quality and professionalism. At the same time, these principles serve the purpose of supporting the many good initiatives across sectors and authorities that rethink and improve the public sector.
The adoption of the principles will be followed up on in 2014-2016 by initiatives that are to contribute to spreading the principles and supporting modernisation and innovation in the public sector. The initiatives comprise the development of new forms of governance with a focus on trust and collaboration as well as the establishment of a centre for public innovation that is to support the spread and embeddedness of innovation across the public sector. The centre is also to strengthen employee and user-driven innovation in the public sector.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,“Free Municipality” pilot projects,"Known as “Free Municipality pilot projects”, these projects are part of the Government’s work on the modernisation and innovation of the public sector. Lessons learned from free municipality pilot projects are to contribute to the Government’s general reform of the public sector with a focus on trust, professionalism, leadership and deregulation, which are significant parameters for a user-orientated sector.
Nine municipalities are free municipalities. They have been granted exemption from government rules and documentation requirements for the purpose of testing new ways of doing things. The objective is to find smarter, more resource-efficient and less bureaucratic solutions.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Recommendations from growth teams,"The Government has set up eight growth teams which, in close dialogue with the business community, are to carry out an examination of growth conditions in business areas where Danish companies have international competitive power. The objective is to identify specific measures that can improve the companies’ productivity and development opportunities for the purpose of contributing to growth and employment in Denmark.
Against the background of recommendations from the various growth teams, the Government will present specific initiatives for how the recommendations can be implemented. The business community and stakeholders will be involved in the process on an ongoing basis and will also be permanent sparring partners when the Government’s growth plans are to be carried out. In addition, the business community has actively assumed responsibility for implementing specific growth plan initiatives.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Strategy for Digital Welfare,"The Government, Local Government Denmark and Danish Regions have jointly drawn up a strategy for digital welfare. The strategy sets the course for the public sector’s work on digitisation and welfare technology in the social, health and educational areas.
The goal is that digital welfare services can be supplied more efficiently to make everyday life less cumbersome and improve the quality of life for citizens. The strategy includes 24 initiatives and runs until 2020. Up to the year 2020, new targets will be set and new initiatives launched on an ongoing basis.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Implementation of a new charter for interaction between Volunteer Denmark/Associations Denmark and the public sector,"Denmark’s first charter for volunteering was formulated more than ten years ago. Since then, the voluntary sector and the public sector as well as our welfare society have changed very much. Today, we encounter volunteers on the Internet and at local government institutions. In spring 2013, the Government therefore initiated work on ways to innovate the charter for interaction between Volunteer Denmark/Associations Denmark and the public sector. Following a phase of brainstorming including public consultation and a development phase including a camp for selected stakeholders, a new charter has been formulated by a broadly composed working committee. The charter was published on 1 July 2013.
An implementation phase will follow in the course of autumn 2013 with regional meetings where the charter will constitute the basis for the launch of local dialogue between the public sector and Volunteer Denmark/ Associations Denmark on how the visions of the charter can be transformed into reality and implemented locally.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,“Open Data Innovation Strategy” (ODIS),"In order to support the comprehensive effort to make public sector information accessible, the initiative known as “Open Data Innovation Strategy” is to contribute to drawing attention to the potential of public data and to making public data accessible. This is to be achieved, among other things, by assisting public authorities and institutions with guidance in the effort to make data available and by providing guidance on the legislation governing the area.
The initiative is, furthermore, to operate the public data catalogue, facilitate exchange of lessons learned, promote networking and collaboration between the public and private sectors that will re-use data, as well as document good examples of open data and the application of open data.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Data Distributor for the distribution of basic data,"Up to 2016, the basic data registers will be consolidated in a common system – a so-called “Data Distributor”, which both public and private users of basic data will have the opportunity to benefit from. All common public sector basic data are to be distributed through the Data Distributor, which in the long term will be able to hold other public data than basic data.
Various dialogue and network activities regarding basic data are, furthermore, to contribute to encouraging authorities and companies to make use of the improved and free basic data, and to developing partnerships between public and private actors on the application of basic data.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Denmark,Open Government Camp 2013,"The work on implementing the many open government initiatives and activities presented in this National Action Plan will be launched with an Open Government Camp, which citizens, companies, associations, NGOs and public authorities will be invited to attend. The aim and objective of the Camp is to experiment on how civil society and the public sector can collaborate on performing societal tasks in new ways; on creating innovation and development; and on making use of the digital technologies to make our welfare society even better. At the same time, the Camp is to serve as a source of inspiration to public authorities who wish to organise similar events themselves or in other ways work on co-production and citizen participation.
The Camp will consist of a number of workshops serving the purpose of addressing current challenges and issues, and the individual workshops and activities of the Camp will be organised as a joint effort by public authorities, civil society organisations, citizens and companies.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,1.1. Desarrollar e implementar un proyecto de sistema informático en los hospitales nacionales para el manejo integral de los expedientes de los pacientes. Para facilitar la transferencia de información médica entre cualquier hospital. Este se implementará bajo los principios de software libre (copyleft).,,Ministerio de Salud y Fondo Solidario para la Salud.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.2. Elaborar las cartas de derecho en salud, en las cuales se presente de forma clara y precisa los derechos y deberes de la ciudadanía. Colocarlas visibles en cada establecimiento y socializarlas con el personal y con la población e incorporarlas en los lineamientos técnicos del Ministerio.",,Ministerio de Salud y Fondo Solidario para la Salud.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.3. Desarrollar y poner en marcha un sistema de quejas y denuncias sobre malos tratos y de tomar acciones para garantizar el derecho a la salud de los usuarios del sistema público, tanto en componentes presenciales como virtuales. Se iniciará un plan piloto con 7 hospitales nacionales",,Ministerio de Salud.,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.4. Incorporar en el Portal InfoÚtil un catálogo de servicios que prestan las instituciones, los plazos, costos y requisitos que tienen cada uno de estos",,Subsecretaría de Transparencia y Anticorrupción en coordinación con las entidades del Órgano Ejecutivo.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,1.5. Diseñar e implementar proyectos y mecanismos de mejora constante de los servicios públicos basados en la Carta Iberoamericana de Calidad en la Gestión Pública.,,Subsecretaría de Gobernabilidad y Modernización del Estado en coordinación con los 13 Ministerios.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.6. Realizar campañas educativas en el ámbito nacional, para servidores públicos y población, sobre el derecho de acceso a información.",,Subsecretaría de Transparencia y Anticorrupción.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.7. Desarrollar programas de capacitación regional sobre derecho a información pública, dirigidos a población organizada en los municipios.",,Subsecretaría de Transparencia y Anticorrupción.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.8. Desarrollar capacitaciones a funcionarios públicos de alto nivel, que garanticen la mejora y evaluación interna de sus procesos de acceso a información. En las modalidades presencial y en línea.",,Subsecretaría de Transparencia y Anticorrupción.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"1.9. Mantener control y evaluación permanente sobre las herramientas de participación ciudadana, solicitudes de información y quejas y denuncias en el portal Gobierno Abierto",,Subsecretaría de Transparencia y Anticorrupción.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,2.1. Elaborar una guía ciudadana de fácil comprensión en la que se expliquen los pasos a seguir para la presentación de quejas y avisos a las instituciones contraloras. Esta incorporará todas las posibilidades de denuncia que existen ante todos los organismos de control.,,"Subsecretaria de Transparencia y Anticorrupción.
Corte de Cuentas de la República.
Fiscalía General de la República.
Tribunal de Ética Gubernamental.",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"2.2. Mejorar la calidad de la rendición de cuentas, a través de la focalización de temas que sean de mayor interés poblacional y de investigadores de políticas públicas, en las instituciones y el acercamiento territorial de las mismas.",,Subsecretaría de Transparencia y Anticorrupción.,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,2.3. Elaborar y diseminar una Guía Ciudadana para la exigencia de la rendición de cuentas. Con los elementos mínimos a considerar para que las audiencias realizadas tengan dicha calidad.,,Subsecretaría de Transparencia y Anticorrupción en coordinación con organizaciones de la sociedad civil.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"2.4. Diseñar mecanismos de acceso telefónico móvil, a través de mensajes de textos que desde el Portal de Gobierno Abierto divulgue información presentada en las rendiciones de cuentas.",,Subsecretaría de Transparencia y Anticorrupción.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,2.5. Realizar campañas divulgativas de transparencia e integridad pública.,,"Subsecretaria de Transparencia y Anticorrupción.
Corte de Cuentas de la República.
Fiscalía General de la República.
Tribunal de Ética Gubernamental.",,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"2.6. Coordinar con el Ministerio de Relaciones Exteriores el financiamiento y asistencia técnica para proponer al Ministerio de Educación una currícula de educación cívica, a través de la “Comunidad de las Democracias”.",,Subsecretaría de Transparencia y Anticorrupción en coordinación con el Ministerio de Educación.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"2.7. Formular los lineamientos específicos de reserva de información según los parámetros establecidos por el Reglamento y la Ley de Acceso a la Información Pública para que los servidores públicos actúen de forma íntegra ante la población con respecto a su derecho y la ciudadanía comprenda los criterios según la naturaleza o especialidad de la información, por los que se le puede negar.",,Instituto de Acceso a Información Pública.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,2.8. Elevar la calidad de la información que se presenta en los portales web de los entes obligados. Que denoten acceso total e íntegro de la información.,,Instituto de Acceso a Información Pública y Subsecretaría de Transparencia y Anticorrupción.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,El Salvador,"2.9. Implementar sistemas de recepción de quejas y/o denuncias sobre posibles casos de corrupción, por las oficinas de información y su análisis por los encargados de la auditoría interna.",,Subsecretaría de Transparencia y Anticorrupción,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
