pid,title,link,responsible,activity,sector,cost M€,cost MDT,governorate,context,detail,impact,financialarrangment,image_urls,images
2540,Sfax Sports City,http://tunisia2020.com/en/projet/sfax-sports-city/,,Sports,Public,80,200,Sfax," 
                                 Promote regional economy through the development of sport tourism 
Develop sports activities regionally and nationally 
Improve sport participation rate 
Embrace national and international sport competitions","  
                                 A 40 ha sports complex containing: 
A Football field with a capacity of 40,000 spectators 
A multidisciplinary sports hall 
Athletics center, a rugby field and a swimming pool 
Sports entertainment spaces 
 
 
 
Studies have been achieved 
Location fixed",," 
                                 To be funded by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/31-Cite-sportive.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/31-Cite-sportive.jpg', 'path': 'full/4700ca37c3504bad1bad65a57359b597aab61380.jpg', 'checksum': '16d8fca714801c1e409856bd7663a167'}]"
2352,Olive Oil Production Project,http://tunisia2020.com/en/projet/olive-oil-production-project/,,Rural Development,Private,80,200," Béja, Bizerte, Jendouba, Kasserine, Le Kef, Siliana"," 
                                 Create 2,500 jobs, including 2,000 permanent and 500 seasonal positions 
Enhance  the added value of exports of olive oil 
Provide the country with a large company in the olive sector capable of competing with international industry leaders 
Develop international brands in order to promote the presence of the Tunisian olive oil on international markets.","  
                                 Develop an integrated olive oil production project that will include : 
Olive groves covering 10 000 ha 
An oil mill with a processing capacity of 1000 tons of olives per day 
A storage unit with a capacity of 10 000 tonnes 
A bottling unit 
An analysis laboratory 
 
 
 
 
Preliminary studies are completed",," 
                                 To be made by private operators 
Payback period of 5 years",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/62-Loued.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/62-Loued.jpg', 'path': 'full/4f704e51764c57391e62621be7c8a5844114c1ab.jpg', 'checksum': '594470b59139f47a078c6ebd7439ad32'}]"
2337,Economic Empowerment of Women,http://tunisia2020.com/en/projet/economic-empowerment-of-women/,,Human Development,Public,18,44," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Jendouban, Kairouan, Kasserine, Kébili, Large cities suburbs, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Scalable across Tunisi, Scalable across Tunisia, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 Reduce women unemployment rate 
Strengthen the economic inclusion of women 
Makes better use of the high potential of women","  
                                 The Economic Initiative National Plan Pulse for the promotion and development of 1200 women projects",," 
                                 To be funded by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/49-Empowerment.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/49-Empowerment.jpg', 'path': 'full/fc4d3bdb83f547314e04e3d629773a679bccabeb.jpg', 'checksum': '2f9a4575a46bc9f9533f1e87b7cbfd5c'}]"
3341,Free trade and logistics zone in Ben Guerdane,http://tunisia2020.com/en/projet/free-trade-and-logistics-zone-in-ben-guerdane/,"
 Tunisian Trade Office",Logistics,PPP,48,120,Médenine," 
                                 Development of the economic activity in the region 
Promotion of trade with Libya 
Development of logistics 
Creating a set  of exporting firms and services 
Organization and restructuring of the current business sector to incorporate actors of Ben Guerdene from commercial sector in the national economy and creation of jobs","  
                                 Logistics area for imports and transit : area dedicated to import activities and the transit flows, from Libya, goods for the Tunisian market or to other third country markets. 
Trade and service area: an area dedicated to the wholesale and retail, tourism activities, medical services and public services. 
Commercial and logistics area for export: dedicated mainly for export to Libya and to other African countries. 
 
 
Preliminary studies completed",," 
                                 To be funded by public-private partnership",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/91-Zone-franche.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/91-Zone-franche.jpg', 'path': 'full/4a906c649593e726c1eae1eafe0fbb7c3080d376.jpg', 'checksum': 'ad23a7d9bd03eb214d6a45ecfd9bcd9a'}]"
3330,Thermal and touristic village “Lalla Khadija”,http://tunisia2020.com/en/projet/thermal-and-touristic-village-lalla-khadija/,"
 Mr JEDIDI ZIED",Tourism,Private,80,200,Nabeul," 
                                 Creation of 500 permanent job positions 
Several indirect job positions 
The project will be a real powerhouse for hydrotherapy in Tunisia 
Development of the region that has not benefited from its proximity of Hammamet 
Development of tourism out of the traditional summer season 
Development of farm products with the request that will be generated by the village","  
                                 The project consists on the creation of a thermal and touristic village at Hammam Bent Jedidi- Hammamet.      It will contain a modern Spa (with thermal water), 2 hôtels and/or appart hôtels, nearly 200 dwellings (houses and apartments) all  equiped with thermal water, and different shops and services . these components will be located on nearly 28 hectares, 65 other hectares can be used for the realization of an 18 holes golf course or other sports grounds (football, tennis ...)..",," 
                                 Investment to be made by private operators in partnership with the project promoter",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/97-Lalla-Khadija.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/97-Lalla-Khadija.jpg', 'path': 'full/8016d00f54b76c17c6b7b38bc5117f9121b0d22b.jpg', 'checksum': '4a388ee8c20d201fbd765e823d676238'}]"
3327,Recycling and recovery of plastic bottles project,http://tunisia2020.com/en/projet/recycling-and-recovery-of-plastic-bottles-project/,"
 Mohamed Aziz Ben Mahmoud",Industry,Private,5,13.2,Zaghouan," 
                                 The creation of about 64 jobs, including 55 in the first year of operation. 
 Treatment of 5,000 tons of plastic bottles a year are avoiding rejected 11,450 tons of CO² in the atmosphere also save 28,000 m3 of landfill space. 
Reduce the amount of plastic waste exported from Tunisia.","  
                                 The project involves collecting plastic bottles from big collectors in the form of ball, then recycle, turn them into finished products and market them. 
The project will include: 
A factory site of 4,700 m², 
A storage space of 1,000 m² can hold 714 tons of plastic bottles balls, 
A washing line, 
Three production lines (strapping, film, and sheet and pipe and HDPE pipe).  
 
 
Preliminary study completed",," 
                                 Investment to be made by private operators. The net present value (NPV) is 651,103 TND and the capital recovery period (DRC) is 4 years",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/108-Revaloplast.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/108-Revaloplast.jpg', 'path': 'full/dbf27755d14fee7fc37da0ca981aa372c5970d19.jpg', 'checksum': '85b6c08bbac686abc295a868d70db091'}]"
3324,Project of 6 MWp photovoltaic power plant at Sebkhat Oum El Khialate in Tataouine,http://tunisia2020.com/en/projet/project-of-6-mwp-photovoltaic-power-plant-at-sebkhat-oum-el-khialate-in-tataouine/,Les Salines de Tataouine S.A. ALKIMIA Group,Energy,Private,5,12,Tataouine," 
                                 This is the first big project of photovoltaic power plant in Tunisia. 
A yearly gain of Two Millions Dinars (DT 2 000 000) is expected for at least 20 years. 
Local integration in the Project will enable employment of about 50 people from the region during all the Project implementation year. 
A permanent employment of ten persons for the operation of the power plant (supervision, maintenance, security, cleaning ...) 
Due to the availability of land (100 km²), the success of this first power plant will open the door on its extension to reach the size of international photovoltaic power plants (hundreds of MWp). 
This initiative will certainly encourage development in the interior regions of Tunisia, especially in the South, where the lack of electric power remains the major obstacle to many types of projects.","  
                                 The company Les Salines de Tataouine has a concession in Sebkhat Oum El Khialate in Tataouine on about 100 square kilometers of desert, arid and saline land. The solar photovoltaic 6 MWp power plant is to occupy a tiny fraction of about 12 ha of that land to produce annually 12 GHW of electricity. 
That produced electricity will satisfy a large part of the Sodium Sulfate plant's electricity needs assessed to Two millions Dinars (TND 2 000 000)/year. An investment budget of twelve millions Dinars (TND 12 000 000) is needed. 
The photovoltaic solar power plants technology is perfectly mastered all over the world, allowing considering a maximum period of implementation of the Project of a year with maximum local integration.",," 
                                 To complete the financing of this first photovoltaic 6 MWp power plant for twelve Millions Dinars (TND 12 000 000), Salines de Tataouine S.A seeks public or private donor funds. 
Also, in parallel, the Project Owner plans to build this first plant with a PPP mechanism (Power Purchase Agreement).",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/113-Solaire-6MW.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/113-Solaire-6MW.jpg', 'path': 'full/2a302ab578da4a004b8c858f04f83844e3c8c361.jpg', 'checksum': 'ac4e1a02a6e6209b29a1d6c958d2da30'}]"
3314,Extension of Sidinor plant,http://tunisia2020.com/en/projet/extension-of-sidinor-plant/,Mokhtar Group,Industry,Private,20,50,Zaghouan," 
                                 Increase production capacity to 300,000 tons per year 
Increase products range, specially rebars in compact coils and wire rod for drawing facilities 
Savings in energy consumption 
Improve metal yield ratio","  
                                 Revamping rolling mill for rebars production with state of the art Danieli equipments ; including high speed monobloc, 
cooling bed, shears, full automatic compacting and tying machines. 
Revamping roughing mill and intermediate mill, with state of the art Danieli equipments ; vertical-horizontal stands arrangement 
New horizontal spooler for rebars in compact coils production 
New working hearth reheating furnace 12 meters long with new technology energy saving burners",," 
                                 Investment to be made by private operators in partnership with the project promoter",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/120-Sidinor-1.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/120-Sidinor-1.jpg', 'path': 'full/5cf94703da272e1b850517e941b515334bbd524c.jpg', 'checksum': 'e26c4e2be98e406328d1183b34acf31f'}]"
3320,Benchmark Ammonia Plant Project,http://tunisia2020.com/en/projet/benchmark-ammonia-plant-project/,Benchmark Power International,Industry,Private,370,926,Sfax," 
                                 Creates 140 direct jobs of highly technical caliber , and 4000 indirect jobs 
As a net foreign currency earner, it enhances macro economic stability and supports balance of payments . 
Develops strategic industrial infrastructure in partnership with a global technology provider. 
Establishes basic petrochemical industry in Tunisia with the consequential integration with other related technology-based industries.","  
                                 The Project consists of a single-line ammonia production plant with a daily capacity of 1,200 metric tons using KBR Purifier™ Process technology characterized by: 
Highest efficiency of utilization of natural gas feedstock per metric ton of ammonia 
Highest operational and financial competitiveness 
 
 
 
Government approval of the implementation of the Project has already been secured 
The debt tranche of total investment cost has been tentatively secured",," 
                                 Total Equity: US$ 123 Million 
Total Debt: US$ 287 Million",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/114-Ammoniac.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/114-Ammoniac.jpg', 'path': 'full/df604326eaaa42feeab93ef78a463509a108f11f.jpg', 'checksum': 'ad03900c7b6c22f0ab7c1e3aa3b8b77d'}]"
3308,New cast iron &amp; aluminum foundry,http://tunisia2020.com/en/projet/new-cast-iron-aluminum-foundry/,Mokhtar Group,Industry,Private,28,70,Zaghouan," 
                                 Offer to our Customer best product and services with high quality guaranty 
Being first class foundry player present in high added value sectors 
Continuous process improvement, development, innovation and training 
Insure the durabilty of the company 
Creation of 300 jobs","  
                                 The plant is located in Bir-Mcherga (in the region of Zaghouan) 40 km South-east of Tunis center and 45 km from Rades-Goulette harbor 
Production:  
 Cast iron (lamellar EN-GJL-150 / 200 / 250 / 300; spheroïdal EN-GJS-400 / 500 / 600 / 700) 
Aluminum Die Casts : AS9U3, AS12U  
Products for different sectors : Automotive (fly-wheels, pressure plates, brake discs …); Mechanical industry; Water pumps; Parts for white goods; Electric motors, gearmotors",," 
                                 Investment to be made by private operators in partnership with the project promoter",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/121-Fondinor.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/121-Fondinor.jpg', 'path': 'full/3859aba9384dac27df43ab76d74341d58f184040.jpg', 'checksum': '952b683cf7caab1d19badfb880a14632'}]"
3022,A Formula 1 integrated compound in Tunisie-SALLOUM,http://tunisia2020.com/en/projet/a-formula-1-integrated-compound-in-tunisie-salloum/,M. Chedly Zouiten,Entertainment,Private,300,750,Sousse," 
                                 2500 permanent technical jobs for highly skilled labor in the area of car sub-contracting   
10000 permanent jobs and peripheral   activities and  tourism  
15000 part-time jobs directly linked to the holding of various competitions. 
Added-value and development of quality tourism. 
A media global coverage of Tunisia 
A three-in-one circuit: An International and National Formula 1 circuit, an International and National karting circuit and a Dragstaire circuit","  
                                 This project consists in building an integrated sports compound surrounded by top-class hotel and recreational  units. 
The Sports Pole : 300 000 hectares: 
A center for mechanical sports 
Tennis : A tennis academy 
Golf  
Soccer 
A tourism attraction 
A SPA Center 
A medical center 
A technological park 
A car museum 
 
 
Preliminary study completed 
Land situation still needs to be fixed",," 
                                 Investment: 750 MDT 
Cash flow before tax 36136 million dinars",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/122-Formule1.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/122-Formule1.jpg', 'path': 'full/18607fcc5044659fe9692bd466971cbfbe915d99.jpg', 'checksum': '13ef17273aa845ff26440f8207513c56'}]"
2827,Support program for the modernization of the administration and public enterprises (MAPU),http://tunisia2020.com/en/projet/support-program-for-the-modernization-of-the-administration-and-public-enterprises-mapu/,"
 Ministry of Civil Service and Governance",Administration,Public,72,180," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Jendouban, Kairouan, Kasserine, Kébili, Large cities suburbs, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Scalable across Tunisi, Scalable across Tunisia, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 Improve accessibility to public services 
Enhance organization of public services 
Better cost control and financial balance","  
                                 This program focuses on: 
The restructuring of the supervisory bodies 
The creation of a management agency of state participation 
The establishment of performance contracts with public enterprises 
The establishment of a regulatory basis of short, medium and long term compensation expense",," 
                                 The project will be funded by the European Union",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/02-MAPU.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/02-MAPU.jpg', 'path': 'full/76cb9b96568afd18ce4661d811a8a4a6428d5064.jpg', 'checksum': '95d7eb64132d6862c525105a4ccc21dd'}]"
1375,Solar Power Plants,http://tunisia2020.com/en/projet/solar-power-plants/,"
 The Tunisian Company for Electricity and Gas (STEG)",Energy,Public,60,150," Gafsa, Kébili, Médenine, Tataouine"," 
                                 Reduce the energy deficit 
Diversify power electricity resources through developing renewable energy to reach 12% of national electricity production 
Reduce pollution and developing green economy","  
                                 Construction of 5 solar power plants (Tataouine, Medenine, Djerba, Kebili and Gafsa) to produce electricity from solar energy with a capacity of 50 MW 
Connecting the solar plants to the grid 
 
 
The Economic studies are on going",," 
                                 To be made  by the Tunisian Company of Electricity and Gas  by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/40-Solaire.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/40-Solaire.jpg', 'path': 'full/7ea4d95f62dc4cf8f1ca455866d752902c8e5746.jpg', 'checksum': 'bb2dc8be0455c444599757f5e3873cfa'}]"
1362,Steam Combined Cycle Plant in Skhira,http://tunisia2020.com/en/projet/steam-combined-cycle-plant-in-skhira/,"
 Tunisian Company for Electricity and Gas (STEG)",Energy,PPP,274,684,Sfax," 
                                 Develop the national electricity production capacity and meet the rising demand  
Secure the national power grid 
Promote the development of  Skhira as an industrial pole","  
                                 450MW power plant 
Studies, implementation of the plant and necessary infrastructure (oil storage, hot water turbines to produce electricity) 
Testing and commissioning of the electromechanical equipment  
 
Technical studies are underway",," 
                                 Public-Private Partnership (PPP)",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/24-Centrale-Skhira.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/24-Centrale-Skhira.jpg', 'path': 'full/5c4a8998dcb3f01b26e3092ca087ee15f46136df.jpg', 'checksum': '4897cd3dd28d077cb448ca6f3c16df50'}]"
1363,Digital Tunisia 2020,http://tunisia2020.com/en/projet/digital-tunisia-2020/,"
 Ministry of Communication, Technologies and Digital Economy",Digitalization,"  PPP, Private, Public",2172,5430," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Jendouban, Kairouan, Kasserine, Kébili, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 Widespread access to broadband and high speed internet and reduce the digital gap 
Improve administration services 
Set Tunisia in the top 3 countries of offshoring and as a leader in IT in the MENA region 
Make digital and innovation the new growth drivers","  
                                 Digital Tunisia strategy is built around four main axes: 
Infrastructure: development of broadband and high speed internet  
e-Gov: Migration to IPv6, private cloud national public sector, government interoperability Information System framework, electronic identification of citizens and businesses, modernization of major applications of the state, e-services to citizens, Trustmark for online services 
e-Business: e-Education, e-Health, Digital Innovation 
Offshoring: Tunisia Smart Program 
 
Studies are completed 
 
Studies are completed",," 
                                 The project will be financed by public funds or by public-private partnership 
Some components will be financed by the French Development Agency",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/25-Tunisie-Numerique.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/25-Tunisie-Numerique.jpg', 'path': 'full/9956ac12a4fe4f3949feb91a737ca02871998161.jpg', 'checksum': '571a20a0211d962b01dffd26d14e8fb6'}]"
1364,Renewal and modernization of Tunis- Kasserine railway line,http://tunisia2020.com/en/projet/renewal-and-modernization-of-tunis-kasserine-railway-line/,"
 Tunisian Railway Company (SNCFT)",Transport,Public,103,258," Ben Arous, Kasserine, Le Kef, Tunis, Zaghouan"," 
                                 Support the modal shift towards rail transport 
Reduce travel time to 4H15mn and improve travel comfort for north and center west users 
Improve attractiveness of interior regions and promote their development","  
                                 Flood protection of 66 km of railway 
Adjusting direction of 38 km of railway( Bir Mcherga – Smenja Fahs- Sidi Ayed Gaafour-  El Akhout - Krib - Sidi Bourouiss- Sers- Dehmani) 
Renewing 135 km of railway in order to achieve higher level of safety 
Building travel stations and other related public services 
 
Technical studies are completed",," 
                                 To be funded by  the Tunisian Railway Company by external  loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/26-Train-Tunis-Kasserine.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/26-Train-Tunis-Kasserine.jpg', 'path': 'full/6ef0a5755fe05b6a25cb9a8aa4f7866eb4890fef.jpg', 'checksum': '669399440c9537b7cae04007e84b72c0'}]"
3089,Hammamet Golf &amp; Resort Development,http://tunisia2020.com/projet/hammamet-golf-resort-development/,  Société Hammamet Golf &amp; Resort Development»,  Tourisme, Privé,Coût :  25,63,Gouvernorat(s) :  Nabeul,"Contexte  
                                 Toute  proche  de  l’Europe,  bénéficiant toute  l’année  de  températures clémentes  et  d’un  ensoleillement exceptionnel, la Tunisie a de quoi séduire les golfeurs. Neuf  grands  golfs  les  accueillent dans des environnements contrastés  illustrant toutes  les  facettes d’un pays  riche et multiple.  
Dans le cadre de renforcement du sport de golf et d’enrichissement des projets touristiques dans le pays, la société Hammamet Golf &amp; Resort Development propose de créer un ensemble golfique dans la zone de Hammamet.","Contenu détaillé du projet  
                                 Il s’agit d’un ensemble golfique avec le programme suivant : 
Un parcours de golf composé de 27 trous 
Un driving range d’une capacité de 120 places 
Un clubhouse luxueux doté d’un restaurant gastronomique, d’un bar – lounge et d’un spa 
Un programme résidentiel composé de villas individuelles entourées de jardins paysagés","Impacts escomptés  
                                 Dynamisation et diversification de l’économie régionale. 
Développement du tourisme sportif 
Renforcement du rayonnement touristique de la ville de Hammamet  
Appui à l’offre touristique haut de gamme au sein de la région de Hammamet contribuant ainsi à l’évolution stratégique du secteur.","Montage financier  
                                 Investissement à réaliser par des opérateurs  privés.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/golf.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/golf.png', 'path': 'full/15881eed52ff2afc0f680938e70d7be34018addd.jpg', 'checksum': 'da4ce3f706bf3740614ba2202271f125'}]"
1365,Logistic Zone in Radès,http://tunisia2020.com/en/projet/logistic-zone-in-rades/,"
 The Merchant Navy Office (OMMP)",Logistics,PPP,80,200,Ben Arous," 
                                 Development of logistics activities with high added value for the treatment of trade flow  
Boost the country's trade and reduce of cost and time associated with it allowing Tunisian exports to become more competitive in international markets 
Optimize the management of the port-hinterland interface","  
                                 Implementation of logistic zone of 47 ha : warehouses, business centers, industrial units, small transformation activities and parks of containers and trailers 
Strengthening land to support heavy containers ( 6 Tons for 1 square meter) 
Linking the zone by water, electricity and communications infrastructure and other facilities 
 
 
Finalisation of the tender documents",," 
                                 To be funded by public-private partnership",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/27-Logistique-Rades-1.tif,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/27-Logistique-Rades-1.tif', 'path': 'full/a3693fa298bee360340ef7b2e4a9111dff0e6743.jpg', 'checksum': 'f58cefab8b7a2e7924199399626dfab8'}]"
1372,Integrated Development Program – 3rd Generation (PDI),http://tunisia2020.com/en/projet/integrated-development-program-3rd-generation-pdi/,"
 Ministry of Development, Investment and International Cooperation",Regional Development,Public,280,700," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Jendouban, Kairouan, Kasserine, Kébili, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 Promote local economy and develop regional activities and services  
Support employment in regions, specially for those who are graduated from university by creating 30.000 jobs 
Improve Human Development indicators by improving quality of life and preserving the environment.","  
                                 The program includes a set of 100 built projects in 100 delegations and has two types of actions: 
Support and encourage the creation of productive individual projects 
Improve basic infrastructure and community facilities",," 
                                 To be funded by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/35-PDI.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/35-PDI.jpg', 'path': 'full/5a74b510667837af9963f600bb020ed1b6e0413e.jpg', 'checksum': '6c753fd4d967fc94438d1ec9f8794648'}]"
1381,Duplication of Enfidha – Kairouan National Road 2,http://tunisia2020.com/en/projet/duplication-of-enfidha-kairouan-national-road-2/,"
 Ministry of Equipment, Housing and Territory Planning",Transport,Public,60,150," Kairouan, Kasserine, Sidi Bouzid, Sousse"," 
                                 Improve the traffic between Kairouan and center west governorates  
Improve the safety and comfort of road users 
Make Kairouan-West a transit point for east regions","  
                                 Doubling the road: 2x2 lane road divided by a median strip over a length of 60 Km 
Infrastructure workhighway 
 
 
Studies not yet started",," 
                                 To be funded by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/47-RN.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/47-RN.jpg', 'path': 'full/3504f069c628d338b78de2cb8fd0e7595a60a7d7.jpg', 'checksum': 'a88d5f652a593f16253373affcaae844'}]"
1382,Creation of 1000 ha of irrigated areas,http://tunisia2020.com/en/projet/creation-of-1000-ha-of-irrigated-areas/,"
 Ministry of Agriculture, Fishery and Water Resources",Rural Development,Public,40,100,Tataouine," 
                                 Support Agricultural production and create employment opportunities in south Tunisia 
Better use of local resources and contribute to the development of the region 
Strengthen the competitiveness of agricultural products in the region","  
                                 Creating 1000 hectares of irrigated perimeter spread over the following areas: 
Borj Bouguiba: 375 ha 
Lorzot: 250 ha 
Ouedi Zar: 375 ha 
 
 
Preliminary studies are completed",," 
                                 To be funded by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/53-Perimetres.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/53-Perimetres.jpg', 'path': 'full/908bf4af1956951dc2304e611f532017cb401439.jpg', 'checksum': 'a5979e20bb08f73bcb94da01991e5b2b'}]"
1367," Connecting the governorates of Kasserine, Sidi Bouzid and Gasfa to Sfax, Gabès and the A1 Highway ",http://tunisia2020.com/en/projet/connecting-the-governorates-of-kasserine-sidi-bouzid-and-gasfa-to-sfax-gabes-and-the-a1-highway/,"
 Ministry of Equipment, Housing and Territory Planning",Transport,Public,480,1200," Gabès, Gafsa, Kasserine, Sfax, Sidi Bouzid"," 
                                 Develop and upgrade roads network linking West governorates (Kasserine, Sidi Bouzid and Gafsa) to coast governorates (Sfax and Gabès) in order to boost economic and social growth in interior regions and attract new investors 
Boost commercial exchanges between interior regions and Libya  
Reduce region disparities and enhance center regions’ inclusion","  
                                 Construction of express roads (highways) linking West to East through the duplication of 300 Km roads between west governorates (Kasserine, Sidi Bouzid and Gasfa) and coast governorates (Sfax and Gabès) 
Major works are to expand roads width (2x2 lanes), to construct bridges, drainage water system and setup security signals 
 
Studies are underway",," 
                                 The project will be financed by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/29-Routes-Express.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/29-Routes-Express.jpg', 'path': 'full/142885e600c11b6fbe704abf7ad11dac8c81bdf9.jpg', 'checksum': '469c5e0118329532d22fa3930b33074f'}]"
1354,Reopening Sousse – Kasserine railway line,http://tunisia2020.com/en/projet/reopening-sousse-kasserine-railway-line/," 
 Tunisian Railway Company (SNCFT)",Transport,Public,148,371," Kairouan, Kasserine, Sidi Bouzid, Sousse"," 
                                 Link west center regions to Sousse by railway (295km) and reinforce commercial exchanges 
Reduce Sousse – Kasserine travel time to 2H30mn and improve travel comfort 
Boost investment and development in interior regions and improve their atractivity 
Support the development of agricultural and industrial activities in the governorates served by the line","  
                                 Upgrade the Kalaa Soghra- Ain Khazazia section: 40 km of railway 
Implement a new line of railway linking Ain Khazazia and kairouan: 12 km 
Upgrade the railway line between Khazazia and Menzel M’Hiri: 40 km 
Upgrade the Hajeb El Ayoun- Sbeitla- Kasserine section : 77 km 
Implement a new line between Menzel M’Hiri and Sidi Bouzid: 126 km 
 
 
 
Ongoing studies  
Start of work for the 1st section Kalaa Soghra- Ain khazazia: 2018",," 
                                 To be funded by  the Tunisian Railway Company by external  loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/16-Train-Sousse-Kasserine.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/16-Train-Sousse-Kasserine.png', 'path': 'full/2542d163f040362450bc48215909b258e9a96889.jpg', 'checksum': '9f5dfd112dcc845f06f794079ca060ee'}]"
1383,Tuniso - German University of Tunis,http://tunisia2020.com/en/projet/tuniso-german-university-of-tunis/,"
 Ministry of Higher Education and Scientific Research",Education,Public,70,175,Tunis," 
                                 Objectives 
- Fulfill the university partnership between Tunisia and Germany 
- Develop economic exchanges and strengthen  German investments in Tunisia 
- Give Tunisians and foreigners students the opportunity to benefit from studies according to the German curriculum. 
- Build individual competencies in engineering and technology sciences according to international standards","  
                                 Components 
- Capacity of the university: at least 3,000 students 
- Levels of study: License, Master and Ph.D",," 
                                 To be funded by the Coast Protection Agency (APAL) by an external loan",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/55-Universite.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/09/55-Universite.jpg', 'path': 'full/5d30629448c5034cc532c26e3451dfa0c6be6077.jpg', 'checksum': '524d26e0346bf1eddad7678003a4ed01'}]"
